source,frame,true_label,predicted_label,correct
Yash,data/gesture_dataset/Yash/SIT/025.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/026.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/027.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/028.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/029.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/SIT/030.jpg,SIT,SIT,True
Yash,data/gesture_dataset/Yash/STAND/001.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/002.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/003.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/004.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/005.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/006.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/007.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/008.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/009.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/010.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/011.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/012.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/013.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/014.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/015.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/016.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/017.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/018.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/019.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/020.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/021.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/022.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/023.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/024.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/025.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/026.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/027.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/028.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/029.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STAND/030.jpg,STAND,STAND,True
Yash,data/gesture_dataset/Yash/STOP/001.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/002.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/003.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/004.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/005.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/006.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/007.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/008.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/009.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/010.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/011.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/012.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/013.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/014.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/015.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/016.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/017.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/018.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/019.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/020.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/021.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/022.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/023.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/024.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/025.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/026.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/027.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/028.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/029.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/STOP/030.jpg,STOP,STOP,True
Yash,data/gesture_dataset/Yash/WALK/001.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/002.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/003.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/004.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/005.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/006.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/007.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/008.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/009.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/010.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/011.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/012.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/013.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/014.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/015.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/016.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/017.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/018.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/019.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/020.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/021.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/022.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/023.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/024.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/025.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/026.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/027.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/028.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/029.jpg,WALK,WALK,True
Yash,data/gesture_dataset/Yash/WALK/030.jpg,WALK,WALK,True
